Frame#,Total cars,Frame#,Frame_time#,FPS
607,4,607,0.024405241,22.58157254
,,,,
608,5,608,0.022969484,22.59371051
,,,,
609,5,609,0.020951986,22.60605688
,,,,
610,5,610,0.020953178,22.61677868
,,,,
611,5,611,0.03592062,22.61532808
,,,,
612,5,612,0.031861305,22.61638412
,,,,
613,5,613,0.03091526,22.61410412
,,,,
614,4,614,0.034927368,22.60838195
,,,,
615,4,615,0.030902863,22.61031033
,,,,
616,4,616,0.023935556,22.61306854
,,,,
617,5,617,0.021887064,22.62666019
,,,,
618,4,618,0.03076005,22.62910368
,,,,
619,4,619,0.022943735,22.63437561
,,,,
620,5,620,0.02293849,22.64533772
,,,,
621,5,621,0.019948244,22.65780152
,,,,
622,5,622,0.034847498,22.65610012
,,,,
623,5,623,0.026922703,22.66118467
,,,,
624,5,624,0.03540802,22.65224879
,,,,
625,5,625,0.031900406,22.65233798
,,,,
626,5,626,0.036592245,22.64564293
,,,,
627,5,627,0.035902977,22.64417828
,,,,
628,5,628,0.023938656,22.65107542
,,,,
629,5,629,0.023935795,22.66268718
,,,,
630,4,630,0.023780107,22.67343461
,,,,
631,4,631,0.021666527,22.68694149
,,,,
632,4,632,0.021945,22.6980553
,,,,
633,4,633,0.022943974,22.70745857
,,,,
634,4,634,0.021940231,22.71862781
,,,,
635,4,635,0.03642416,22.71661909
,,,,
636,4,636,0.03192687,22.71749273
,,,,
637,4,637,0.033904791,22.71269364
,,,,
638,4,638,0.040889025,22.70383854
,,,,
639,4,639,0.023936272,22.71604488
,,,,
640,4,640,0.021957159,22.72901729
,,,,
641,4,641,0.025935173,22.73615973
,,,,
642,3,642,0.023935318,22.74748335
,,,,
643,4,643,0.029560804,22.75403808
,,,,
644,3,644,0.022841215,22.75695891
,,,,
645,4,645,0.029854774,22.7611906
,,,,
646,4,646,0.021775961,22.76618315
,,,,
647,4,647,0.023289204,22.77539653
,,,,
648,4,648,0.021936178,22.78653408
,,,,
649,4,649,0.022939444,22.79598107
,,,,
650,4,650,0.024931908,22.80305297
,,,,
651,4,651,0.019951344,22.81727853
,,,,
652,3,652,0.033430338,22.81597515
,,,,
653,4,653,0.032911777,22.81467497
,,,,
654,3,654,0.032915115,22.81147282
,,,,
655,4,655,0.026405573,22.81511998
,,,,
656,3,656,0.02394104,22.82708578
,,,,
657,3,657,0.028927326,22.83406421
,,,,
658,3,658,0.023929596,22.83624348
,,,,
659,4,659,0.020955324,22.84860294
,,,,
660,3,660,0.032913923,22.84849137
,,,,
661,4,661,0.03790307,22.84170348
,,,,
662,3,662,0.021940947,22.85212755
,,,,
663,3,663,0.020838976,22.86285597
,,,,
664,3,664,0.033908844,22.86191306
,,,,
665,3,665,0.032637358,22.86068301
,,,,
666,4,666,0.034912109,22.8568374
,,,,
667,4,667,0.031920195,22.85589107
,,,,
668,4,668,0.030915737,22.85411227
,,,,
669,4,669,0.04096818,22.84375842
,,,,
670,4,670,0.025578022,22.85249803
,,,,
671,3,671,0.023941278,22.86292145
,,,,
672,3,672,0.026935101,22.86976197
,,,,
673,4,673,0.020841837,22.88358126
,,,,
674,4,674,0.026558876,22.88982023
,,,,
675,4,675,0.021981955,22.90280441
,,,,
676,4,676,0.027463436,22.90809384
,,,,
677,4,677,0.02177763,22.92194953
,,,,
678,4,678,0.020948648,22.93257256
,,,,
679,4,679,0.031921625,22.93395321
,,,,
680,4,680,0.032917738,22.93178496
,,,,
681,4,681,0.03790164,22.92561105
,,,,
682,3,682,0.021192074,22.93578263
,,,,
683,4,683,0.033497334,22.93577558
,,,,
684,4,684,0.038145065,22.92881536
,,,,
685,4,685,0.021413565,22.93896653
,,,,
686,4,686,0.034904003,22.93776494
,,,,
687,4,687,0.027930498,22.9430513
,,,,
688,4,688,0.022266626,22.95631261
,,,,
689,4,689,0.026825428,22.96280112
,,,,
690,5,690,0.036905289,22.95407748
,,,,
691,5,691,0.024927139,22.96059484
,,,,
692,5,692,0.023935795,22.97174539
,,,,
693,5,693,0.022207022,22.98240481
,,,,
694,5,694,0.032386303,22.98401782
,,,,
695,4,695,0.021949768,22.98958188
,,,,
696,5,696,0.033902884,22.98923313
,,,,
697,5,697,0.034904957,22.98585561
,,,,
698,5,698,0.028787374,22.98932464
,,,,
699,5,699,0.020939827,22.99244886
,,,,
700,5,700,0.037694216,22.98907775
,,,,
701,5,701,0.030401468,22.99145422
,,,,
702,5,702,0.024646044,22.99351034
,,,,
703,5,703,0.022584677,23.00473384
,,,,
704,5,704,0.032909155,23.00600096
,,,,
705,5,705,0.034914255,23.00245558
,,,,
706,5,706,0.022951126,23.00836036
,,,,
707,5,707,0.022456646,23.01860651
,,,,
708,5,708,0.021940708,23.0268196
,,,,
709,5,709,0.022943974,23.03609438
,,,,
710,4,710,0.025930405,23.04303996
,,,,
711,4,711,0.021511078,23.05550249
,,,,
712,5,712,0.033405066,23.05581026
,,,,
713,5,713,0.025933743,23.05914314
,,,,
714,4,714,0.031749964,23.06382374
,,,,
715,4,715,0.035920382,23.05847802
,,,,
716,4,716,0.033908606,23.0565768
,,,,
717,4,717,0.032918692,23.05542017
,,,,
718,4,718,0.037781477,23.0489346
,,,,
719,4,719,0.031909704,23.05001997
,,,,
720,4,720,0.035904169,23.04368391
,,,,
721,4,721,0.034462214,23.04249526
,,,,
722,4,722,0.034901857,23.04027712
,,,,
723,4,723,0.031486511,23.04063849
,,,,
724,4,724,0.038887262,23.03357853
,,,,
725,4,725,0.020706654,23.04363007
,,,,
726,4,726,0.022950888,23.05050052
,,,,
727,4,727,0.035933256,23.04952975
,,,,
728,4,728,0.027927637,23.05321172
,,,,
729,4,729,0.036761522,23.04339147
,,,,
730,4,730,0.022595882,23.05271882
,,,,
731,4,731,0.031783581,23.0546795
,,,,
732,4,732,0.036412954,23.05048046
,,,,
733,4,733,0.029920816,23.05223329
,,,,
734,4,734,0.036007643,23.04519941
,,,,
735,4,735,0.021767855,23.05306446
,,,,
736,4,736,0.02193594,23.06196199
,,,,
737,4,737,0.030914783,23.06351403
,,,,
738,4,738,0.037892818,23.05679428
,,,,
739,4,739,0.028920174,23.0607083
,,,,
740,4,740,0.035914421,23.05360681
,,,,
741,4,741,0.040883064,23.04747855
,,,,
742,4,742,0.02682066,23.0534789
,,,,
743,4,743,0.026921272,23.06239456
,,,,
744,4,744,0.019876719,23.07574287
,,,,
745,4,745,0.032700062,23.07540929
,,,,
746,4,746,0.042883873,23.06534145
,,,,
747,4,747,0.036904812,23.05735721
,,,,
748,4,748,0.020948648,23.06657922
,,,,
749,4,749,0.034936666,23.06456067
,,,,
750,4,750,0.02593255,23.06843353
,,,,
751,4,751,0.025143623,23.07788631
,,,,
752,4,752,0.02583456,23.08585609
,,,,
753,4,753,0.02093792,23.09746142
,,,,
754,4,754,0.028925896,23.10031919
,,,,
755,4,755,0.042883873,23.08729961
,,,,
756,4,756,0.020938396,23.10026655
,,,,
757,4,757,0.030660868,23.10227452
,,,,
758,4,758,0.032930136,23.09959251
,,,,
759,4,759,0.02046442,23.10686245
,,,,
760,4,760,0.031517744,23.1077103
,,,,
761,4,761,0.039855719,23.09840488
,,,,
762,4,762,0.021948338,23.10960521
,,,,
763,4,763,0.031928301,23.11156922
,,,,
764,4,764,0.023033619,23.11486541
,,,,
765,4,765,0.028925896,23.11789991
,,,,
766,4,766,0.039892912,23.10706267
,,,,
767,4,767,0.021945238,23.11791719
,,,,
768,4,768,0.032926559,23.11869698
,,,,
769,4,769,0.03283,23.11583156
,,,,
770,3,770,0.033908606,23.11266216
,,,,
771,3,771,0.037829161,23.10731125
,,,,
772,3,772,0.033913851,23.10685648
,,,,
773,3,773,0.032892942,23.10429117
,,,,
774,3,774,0.032908916,23.10269479
,,,,
775,3,775,0.046873808,23.08984724
,,,,
776,3,776,0.032883644,23.08730341
,,,,
777,3,777,0.031626463,23.08509978
,,,,
778,3,778,0.034913301,23.08116847
,,,,
779,3,779,0.023934841,23.08484055
,,,,
780,3,780,0.027917624,23.091271
,,,,
781,3,781,0.037580252,23.08231755
,,,,
782,4,782,0.028930187,23.08565563
,,,,
783,4,783,0.036902428,23.07823657
,,,,
784,4,784,0.021831989,23.08595155
,,,,
785,3,785,0.035899162,23.08416887
,,,,
786,3,786,0.03491044,23.08203449
,,,,
787,4,787,0.031915665,23.08165567
,,,,
788,4,788,0.03191328,23.07796523
,,,,
789,4,789,0.03490448,23.07376004
,,,,
790,4,790,0.020475388,23.08109851
,,,,
791,4,791,0.032855511,23.08071062
,,,,
792,4,792,0.032283068,23.07833012
,,,,
793,4,793,0.040897131,23.07040621
,,,,
794,4,794,0.025923252,23.07807235
,,,,
795,4,795,0.020932198,23.09040427
,,,,
796,4,796,0.028921127,23.09318793
,,,,
797,4,797,0.033905983,23.08606224
,,,,
798,4,798,0.022944689,23.09161531
,,,,
799,4,799,0.039847136,23.08829872
,,,,
800,4,800,0.022939205,23.09820716
,,,,
801,4,801,0.028933764,23.10222383
,,,,
802,4,802,0.036895514,23.09447089
,,,,
803,4,803,0.029925585,23.09662715
,,,,
804,4,804,0.034906149,23.09022538
,,,,
805,4,805,0.021952629,23.09698773
,,,,
806,4,806,0.023947477,23.10367773
,,,,
807,4,807,0.030932665,23.10680638
,,,,
808,4,808,0.02277112,23.10980332
,,,,
809,4,809,0.035907984,23.1091589
,,,,
810,4,810,0.029930353,23.11034034
,,,,
811,4,811,0.040520191,23.10026967
,,,,
812,4,812,0.023940325,23.10843684
,,,,
813,4,813,0.024936914,23.11655363
,,,,
814,5,814,0.028926849,23.12146408
,,,,
815,5,815,0.032947063,23.11726918
,,,,
816,5,816,0.032841682,23.11547507
,,,,
817,5,817,0.035558701,23.11119035
,,,,
818,5,818,0.040103197,23.10525141
,,,,
819,4,819,0.031908035,23.10775367
,,,,
820,4,820,0.022526503,23.11300642
,,,,
821,4,821,0.024483204,23.11966028
,,,,
822,4,822,0.030804873,23.12367085
,,,,
823,4,823,0.036180496,23.11640855
,,,,
824,4,824,0.026925087,23.12202783
,,,,
825,5,825,0.031912565,23.12560539
,,,,
826,5,826,0.029906273,23.12495624
,,,,
827,5,827,0.034791946,23.11925227
,,,,
828,4,828,0.035909176,23.11577195
,,,,
829,5,829,0.031919479,23.11543214
,,,,
830,4,830,0.039703369,23.10939506
,,,,
831,5,831,0.028921604,23.11378393
,,,,
832,5,832,0.040889025,23.10341451
,,,,
833,4,833,0.039507151,23.09388276
,,,,
834,4,834,0.033057451,23.09590395
,,,,
835,4,835,0.032901287,23.09453491
,,,,
836,4,836,0.042882681,23.08562961
,,,,
837,4,837,0.026928663,23.08336433
,,,,
838,4,838,0.028815985,23.08974678
,,,,
839,4,839,0.033389091,23.0844576
,,,,
840,4,840,0.036882162,23.08013425
,,,,
841,4,841,0.021947145,23.08793802
,,,,
842,5,842,0.023951292,23.0949836
,,,,
843,4,843,0.020951509,23.10531065
,,,,
844,5,844,0.020946026,23.11290912
,,,,
845,4,845,0.037091732,23.10978454
,,,,
846,4,846,0.033915997,23.10968697
,,,,
847,4,847,0.029918194,23.11063747
,,,,
848,4,848,0.04487896,23.09827591
,,,,
849,4,849,0.029782534,23.0958376
,,,,
850,4,850,0.035824776,23.08972461
,,,,
851,4,851,0.029922009,23.09147745
,,,,
852,4,852,0.025924921,23.09144293
,,,,
853,4,853,0.028927565,23.0969726
,,,,
854,4,854,0.036647558,23.0879904
,,,,
855,4,855,0.031790018,23.08965162
,,,,
856,4,856,0.025940657,23.09139489
,,,,
857,5,857,0.022854805,23.10163273
,,,,
858,4,858,0.023941278,23.1093483
,,,,
859,4,859,0.023944139,23.11671851
,,,,
860,4,860,0.023942232,23.12403802
,,,,
861,4,861,0.025125504,23.13016494
,,,,
862,4,862,0.027439117,23.13625305
,,,,
863,4,863,0.027725935,23.13422918
,,,,
864,4,864,0.029433489,23.13099665
,,,,
865,4,865,0.03789854,23.12342496
,,,,
866,4,866,0.032823801,23.12320807
,,,,
867,4,867,0.025827646,23.12651377
,,,,
868,4,868,0.021896124,23.13598054
,,,,
869,4,869,0.032501459,23.13690052
,,,,
870,4,870,0.037029266,23.13150277
,,,,
871,4,871,0.023935556,23.13786665
,,,,
872,5,872,0.022932768,23.14542175
,,,,
873,4,873,0.028825521,23.14926379
,,,,
874,4,874,0.041847706,23.13945691
,,,,
875,4,875,0.024469852,23.14726898
,,,,
876,4,876,0.030917645,23.15072554
,,,,
877,4,877,0.035914183,23.14532292
,,,,
878,4,878,0.030900002,23.14546695
,,,,
879,4,879,0.03390789,23.14086209
,,,,
880,4,880,0.023936987,23.14450439
,,,,
881,4,881,0.027920008,23.1489035
,,,,
882,4,882,0.020938873,23.16000643
,,,,
883,4,883,0.022943497,23.16598843
,,,,
884,4,884,0.032635212,23.1668781
,,,,
885,4,885,0.021956444,23.17114357
,,,,
886,4,886,0.035800457,23.1693379
,,,,
887,4,887,0.021939754,23.17598479
,,,,
888,4,888,0.026940823,23.18035704
,,,,
889,4,889,0.041861534,23.17038353
,,,,
890,4,890,0.021941423,23.17957996
,,,,
891,4,891,0.025604963,23.18462734
,,,,
892,5,892,0.023935795,23.19319009
,,,,
893,5,893,0.02250123,23.2020405
,,,,
894,5,894,0.020688057,23.21054093
,,,,
895,4,895,0.041751146,23.20461969
,,,,
896,4,896,0.024929047,23.21253967
,,,,
897,4,897,0.023939848,23.22042832
,,,,
898,4,898,0.029035807,23.22446095
,,,,
899,5,899,0.03690815,23.21773101
,,,,
900,4,900,0.027818918,23.22158074
